"","","Min","TMn","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Avg","Avg","Avg","Avg","Tot","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Smp","Avg"
"2015-08-01 10:45:00",501,12.96,"2015-08-01 10:44:15",371.5,404,0,27.05,44.08,26.31,45.61,26.13,66.12,45.62,1.314,26.31,92.8,20.68,"NAN",6.34,-0.015,2.232,-0.015,2.232,12.36,6.705,-0.751,6.224,0,-0.751,6.224,-0.448,10.83,26.79,0,0,27.25,0,27.3,29.86,26.79,27.27,0.196,13.66,13.13,3,0.168,27.34,0.261,55.94,0.386,88.9,90.6,-0.059,0,1000,0,0
"2015-08-01 10:50:00",502,12.96,"2015-08-01 10:46:15",379.7,401.8,0,27.03,44.08,26.3,45.58,26.11,66.11,45.58,1.297,26.3,92.8,20.67,"NAN",6.343,-0.01,2.23,-0.01,2.23,12.29,6.705,-0.743,6.225,0,-0.743,6.225,-0.525,10.84,26.78,0,0,27.22,0,27.25,29.81,26.78,27.23,0.294,13.63,13.15,3,0.168,27.31,0.259,55.51,0.386,88.9,90.6,-0.06,0,1000,0,0
"2015-08-01 10:55:00",503,12.96,"2015-08-01 10:52:45",379.8,404.4,0,27.05,43.99,26.29,45.5,26.11,66.11,45.51,1.291,26.29,92.8,20.67,"NAN",6.35,-0.012,2.228,-0.012,2.228,12.24,6.679,-0.744,6.231,0,-0.744,6.231,-0.525,10.83,26.77,0,0,27.19,0,27.21,29.77,26.77,27.2,0.441,13.6,13.17,3,0.168,27.33,0.259,55.53,0.386,88.9,90.5,-0.06,0,1000,0,0
"2015-08-01 11:00:00",504,12.96,"2015-08-01 10:59:15",378.2,401.6,0,27.04,43.9,26.27,45.49,26.1,66.1,45.5,1.27,26.27,92.8,20.67,"NAN",6.356,-0.02,2.225,-0.02,2.225,12.17,6.731,-0.754,6.233,0,-0.754,6.233,-0.448,10.88,26.76,0,0,27.17,0,27.18,29.72,26.76,27.18,0.245,13.57,13.19,3,0.168,27.26,0.259,55.42,0.386,89,90.6,-0.06,0,1000,0,0
"2015-08-01 11:05:00",505,12.96,"2015-08-01 11:05:00",380.7,405.2,0,27.03,43.88,26.28,45.44,26.11,66.11,45.44,1.28,26.28,92.8,20.67,"NAN",6.368,-0.016,2.223,-0.016,2.223,12.16,6.744,-0.747,6.235,0,-0.747,6.235,-0.448,10.78,26.76,0,0,27.14,0,27.15,29.68,26.76,27.15,0,13.56,13.19,3,0.168,27.31,0.259,55.56,0.386,88.9,90.6,-0.061,0,1000,0,0
"2015-08-01 11:10:00",506,12.96,"2015-08-01 11:08:30",378.1,406.5,0,27.02,43.85,26.28,45.37,26.09,66.08,45.37,1.285,26.28,92.7,20.68,"NAN",6.37,0.007,2.221,0.007,2.221,12.2,6.679,-0.708,6.238,0,-0.708,6.238,-0.487,10.86,26.75,0,0,27.12,0,27.12,29.64,26.75,27.13,0.343,13.54,13.21,3,0.168,27.33,0.259,55.56,0.386,88.9,90.5,-0.06,0,1000,0,0
"2015-08-01 11:15:00",507,12.96,"2015-08-01 11:15:00",380.7,401.7,0,27.04,43.73,26.27,45.33,26.08,66.07,45.33,1.275,26.28,92.7,20.69,"NAN",6.37,-0.019,2.22,-0.019,2.22,12.33,6.757,-0.751,6.238,0,-0.751,6.238,-0.448,10.95,26.74,0,0,27.1,0,27.09,29.6,26.74,27.11,0.294,13.52,13.23,3,0.168,27.28,0.259,55.51,0.386,88.9,90.5,-0.06,0,1000,0,0
"2015-08-01 11:20:00",508,12.96,"2015-08-01 11:19:30",373.6,402.8,0,27,43.8,26.26,45.29,26.08,66.08,45.3,1.261,26.26,92.7,20.69,"NAN",6.394,-0.035,2.217,-0.035,2.217,12.44,6.834,-0.754,6.239,0,-0.754,6.239,-0.461,11.11,26.74,0,0,27.09,0,27.07,29.56,26.74,27.1,0.196,13.5,13.24,3,0.168,27.31,0.259,55.44,0.386,88.9,90.5,-0.059,0,1000,0,0
"2015-08-01 11:25:00",509,12.96,"2015-08-01 11:23:00",379.2,400.2,0,27.01,43.69,26.26,45.19,26.08,66.09,45.19,1.264,26.26,92.7,20.69,"NAN",6.397,-0.013,2.216,-0.013,2.216,12.31,6.86,-0.725,6.243,0,-0.725,6.243,-0.474,11.01,26.73,0,0,27.08,0,27.05,29.52,26.73,27.08,0.098,13.46,13.27,3,0.168,27.33,0.259,55.53,0.386,88.9,90.5,-0.06,0,1000,0,0
"2015-08-01 11:30:00",510,12.96,"2015-08-01 11:26:00",370.2,400.8,0,27.01,43.61,26.25,45.16,26.09,66.09,45.16,1.254,26.25,92.7,20.69,"NAN",6.398,-0.013,2.215,-0.013,2.215,12.39,6.834,-0.727,6.253,0,-0.727,6.253,-0.461,10.96,26.73,0,0,27.07,0,27.03,29.48,26.73,27.07,-0.049,13.44,13.29,3,0.168,27.26,0.259,55.49,0.386,88.9,90.3,-0.06,0,1000,0,0
"2015-08-01 11:35:00",511,12.96,"2015-08-01 11:32:30",370.1,403.1,0,27.03,43.51,26.25,45.04,26.09,66.08,45.05,1.254,26.25,92.7,20.69,"NAN",6.402,-0.023,2.213,-0.023,2.213,12.42,6.821,-0.74,6.25,0,-0.74,6.25,-0.435,11.08,26.72,0,0,27.06,0,27.02,29.45,26.72,27.06,0.196,13.4,13.32,3,0.168,27.31,0.259,55.46,0.386,88.9,90.4,-0.06,0,1000,0,0
"2015-08-01 11:40:00",512,12.96,"2015-08-01 11:35:15",370.5,401,0,27.02,43.5,26.25,45.02,26.09,66.09,45.03,1.253,26.25,92.7,20.7,"NAN",6.407,-0.024,2.212,-0.024,2.212,12.37,6.809,-0.743,6.256,0,-0.743,6.256,-0.409,10.95,26.72,0,0,27.05,0,27,29.42,26.72,27.06,0.294,13.39,13.32,3,0.168,27.28,0.259,55.55,0.386,89,90.3,-0.06,0,1000,0,0
"2015-08-01 11:45:00",513,12.96,"2015-08-01 11:43:45",375.8,404.9,0,27.01,43.44,26.24,44.96,26.08,66.07,44.96,1.24,26.24,92.7,20.69,"NAN",6.413,-0.029,2.211,-0.029,2.211,12.37,6.809,-0.751,6.25,0,-0.751,6.25,-0.435,10.99,26.71,0,0,27.05,0,26.99,29.38,26.71,27.05,0.147,13.36,13.36,3,0.168,27.31,0.261,55.87,0.386,88.9,90.4,-0.06,0,1000,0,0
"2015-08-01 11:50:00",514,12.96,"2015-08-01 11:49:15",378.7,406.8,0,27.02,43.37,26.25,44.87,26.09,66.08,44.88,1.248,26.25,92.7,20.7,"NAN",6.42,-0.04,2.21,-0.04,2.21,12.34,6.809,-0.769,6.254,0,-0.769,6.254,-0.474,11.06,26.71,0,0,27.05,0,26.97,29.35,26.71,27.05,0.245,13.34,13.37,3,0.168,27.28,0.259,55.56,0.386,89,90.4,-0.059,0,1000,0,0
"2015-08-01 11:55:00",515,12.96,"2015-08-01 11:52:15",372.6,403.1,0,27.01,43.34,26.26,44.78,26.09,66.09,44.79,1.256,26.26,92.7,20.7,"NAN",6.432,-0.03,2.208,-0.03,2.208,12.36,6.77,-0.751,6.251,0,-0.751,6.251,-0.474,11.1,26.71,0,0,27.04,0,26.96,29.33,26.71,27.04,0.441,13.31,13.39,3,0.168,27.26,0.259,55.58,0.386,89,90.3,-0.059,0,1000,0,0
"2015-08-01 12:00:00",516,12.96,"2015-08-01 11:57:45",372.2,402.3,0,27.01,43.28,26.24,44.62,26.08,66.09,44.63,1.239,26.24,92.7,20.7,"NAN",6.433,-0.014,2.207,-0.014,2.207,12.39,6.783,-0.725,6.254,0,-0.725,6.254,-0.474,11.02,26.7,0,0,27.03,0,26.95,29.3,26.7,27.03,0.245,13.24,13.46,3,0.168,27.28,0.259,55.54,0.386,89,90.4,-0.06,0,1000,0,0
"2015-08-01 12:05:00",517,12.96,"2015-08-01 12:01:45",368.7,400.8,0,27,43.21,26.25,44.6,26.09,66.09,44.59,1.249,26.25,92.7,20.7,"NAN",6.436,-0.042,2.206,-0.042,2.206,12.42,6.821,-0.77,6.253,0,-0.77,6.253,-0.461,11.02,26.7,0,0,27.03,0,26.94,29.27,26.7,27.03,0.294,13.24,13.46,3,0.168,27.31,0.26,55.62,0.386,89,90.5,-0.059,0,1000,0,0
"2015-08-01 12:10:00",518,12.96,"2015-08-01 12:05:15",373.5,402.1,0,26.97,43.27,26.24,44.6,26.09,66.09,44.6,1.243,26.24,92.7,20.7,"NAN",6.435,-0.038,2.205,-0.038,2.205,12.36,6.77,-0.751,6.254,0,-0.751,6.254,-0.525,11.02,26.7,0,0,27.03,0,26.93,29.24,26.7,27.03,0.196,13.23,13.46,3,0.168,27.3,0.26,55.63,0.386,89,90.4,-0.059,0,1000,0,0
"2015-08-01 12:15:00",519,12.96,"2015-08-01 12:10:30",371.3,404,0,27.01,43.1,26.23,44.46,26.09,66.08,44.45,1.234,26.23,92.7,20.7,"NAN",6.44,-0.017,2.204,-0.017,2.204,12.31,6.821,-0.719,6.268,0,-0.719,6.268,-0.487,11,26.69,0,0,27.02,0,26.92,29.22,26.69,27.02,-0.049,13.17,13.52,3,0.168,27.34,0.259,55.58,0.386,89,90.3,-0.059,0,1000,0,0
"2015-08-01 12:20:00",520,12.96,"2015-08-01 12:16:30",375.5,401.7,0,27.01,43.02,26.25,44.47,26.08,66.09,44.49,1.247,26.25,92.7,20.71,"NAN",6.449,-0.025,2.203,-0.025,2.203,12.36,6.77,-0.726,6.265,0,-0.726,6.265,-0.487,10.97,26.69,0,0,27.02,0,26.91,29.2,26.69,27.03,0.098,13.2,13.5,3,0.168,27.28,0.26,55.65,0.386,89,90.3,-0.06,0,1000,0,0
"2015-08-01 12:25:00",521,12.96,"2015-08-01 12:20:45",374.2,403,0,27,43.01,26.24,44.34,26.09,66.09,44.34,1.237,26.24,92.7,20.7,"NAN",6.447,-0.028,2.202,-0.028,2.202,12.36,6.783,-0.739,6.259,0,-0.739,6.259,-0.448,10.92,26.69,0,0,27.02,0,26.9,29.18,26.69,27.02,0.147,13.14,13.55,3,0.168,27.25,0.259,55.56,0.387,89.1,90.2,-0.061,0,1000,0,0
"2015-08-01 12:30:00",522,12.96,"2015-08-01 12:27:15",371.9,397.9,0,26.98,43,26.25,44.22,26.09,66.09,44.22,1.248,26.25,92.7,20.71,"NAN",6.45,-0.071,2.248,-0.071,2.248,12.38,6.77,-0.824,6.106,0,-0.824,6.106,-0.422,10.99,26.69,0,0,27.02,0,26.89,29.15,26.69,27.02,0.049,13.1,13.59,3,0.168,27.31,0.259,55.58,0.387,89.1,90.2,-0.06,0,1000,0,0
"2015-08-01 12:35:00",523,12.96,"2015-08-01 12:33:00",374.4,400.1,0,27.01,42.82,26.24,44.2,26.08,66.08,44.19,1.237,26.24,92.6,20.71,"NAN",6.449,0.163,2.861,0.163,2.861,12.38,6.796,-0.768,5.777,0,-0.768,5.777,-0.5,10.93,26.69,0,0,27.02,0,26.89,29.13,26.69,27.02,0,13.08,13.61,3,0.168,27.28,0.26,55.63,0.387,89.1,90.3,-0.06,0,1000,0,0
"2015-08-01 12:40:00",524,12.96,"2015-08-01 12:36:00",375.6,396.8,0,27.05,42.65,26.24,44.12,26.08,66.09,44.14,1.243,26.24,92.6,20.7,"NAN",6.467,0.459,3.089,0.459,3.089,12.35,6.77,-0.76,5.781,0,-0.76,5.781,-0.512,10.96,26.69,0,0,27.02,0,26.88,29.12,26.69,27.02,0.196,13.07,13.62,3,0.168,27.23,0.261,55.92,0.387,89.1,90.3,-0.06,0,1000,0,0
"2015-08-01 12:45:00",525,12.96,"2015-08-01 12:41:30",365.3,397.9,0,27.03,42.66,26.26,44.03,26.08,66.08,44.03,1.256,26.26,92.6,20.71,"NAN",6.459,0.592,3.128,0.592,3.128,12.33,6.77,-0.75,5.783,0,-0.75,5.783,-0.422,11.01,26.69,0,0,27.02,0,26.88,29.1,26.69,27.02,0.245,13.04,13.65,3,0.168,27.23,0.26,55.67,0.387,89.1,90.3,-0.059,0,1000,0,0
"2015-08-01 12:50:00",526,12.96,"2015-08-01 12:45:30",372.9,398.7,0,27.02,42.65,26.27,44,26.11,66.11,44,1.269,26.27,92.6,20.71,"NAN",6.456,0.641,3.149,0.641,3.149,12.27,6.705,-0.764,5.803,0,-0.764,5.803,-0.5,10.92,26.69,0,0,27.02,0,26.87,29.08,26.69,27.02,0.098,13.04,13.65,3,0.168,27.22,0.26,55.63,0.387,89.2,90.2,-0.06,0,1000,0,0
"2015-08-01 12:55:00",527,12.96,"2015-08-01 12:52:15",373.1,400.5,0,27.04,42.55,26.27,43.91,26.09,66.09,43.92,1.27,26.27,92.6,20.71,"NAN",6.453,0.666,3.162,0.666,3.162,12.26,6.731,-0.763,5.822,0,-0.763,5.822,-0.396,10.91,26.69,0,0,27.03,0,26.87,29.06,26.69,27.03,0.196,13.01,13.67,3,0.168,27.41,0.26,55.62,0.387,89.2,90.3,-0.06,0,1000,0,0
"2015-08-01 13:00:00",528,12.96,"2015-08-01 12:59:30",374.1,396.7,0,27.03,42.51,26.29,43.85,26.08,66.09,43.85,1.284,26.28,92.6,20.71,"NAN",6.453,0.698,3.171,0.698,3.171,12.42,6.744,-0.735,5.778,0,-0.735,5.778,-0.461,10.96,26.69,0,0,27.03,0,26.88,29.05,26.69,27.03,0.343,13,13.69,3,0.168,27.25,0.26,55.63,0.387,89.2,90.2,-0.06,0,1000,0,0
"2015-08-01 13:05:00",529,12.96,"2015-08-01 13:00:15",376.2,401.3,0,27.03,42.47,26.27,43.77,26.09,66.1,43.78,1.274,26.27,92.6,20.71,"NAN",6.463,0.728,3.176,0.728,3.176,12.24,6.718,-0.704,5.762,0,-0.704,5.762,-0.474,10.95,26.69,0,0,27.04,0,26.87,29.03,26.69,27.03,0.098,12.97,13.72,3,0.167,27.2,0.26,55.62,0.387,89.2,90.4,-0.06,0,1000,0,0
"2015-08-01 13:10:00",530,12.96,"2015-08-01 13:10:00",382.1,400.4,0,27.06,42.3,26.28,43.62,26.1,66.1,43.61,1.276,26.28,92.6,20.7,"NAN",6.466,0.736,3.175,0.736,3.175,12.33,6.744,-0.708,5.759,0,-0.708,5.759,-0.487,10.84,26.69,0,0,27.03,0,26.87,29.02,26.69,27.03,0.245,12.91,13.78,3,0.168,27.23,0.26,55.63,0.387,89.2,90.4,-0.06,0,1000,0,0
"2015-08-01 13:15:00",531,12.96,"2015-08-01 13:13:15",373,403.9,0,27.03,42.35,26.27,43.65,26.11,66.11,43.66,1.269,26.27,92.6,20.71,"NAN",6.46,0.705,3.175,0.705,3.175,12.29,6.757,-0.751,5.762,0,-0.751,5.762,-0.448,10.82,26.69,0,0,27.03,0,26.86,29,26.69,27.03,0.49,12.92,13.77,3,0.168,27.26,0.26,55.65,0.387,89.2,90.3,-0.06,0,1000,0,0
"2015-08-01 13:20:00",532,12.96,"2015-08-01 13:15:45",371.1,402,0,27.01,42.38,26.26,43.64,26.12,66.11,43.64,1.261,26.26,92.6,20.71,"NAN",6.473,0.7,3.172,0.7,3.172,12.3,6.757,-0.757,5.765,0,-0.757,5.765,-0.461,10.87,26.69,0,0,27.04,0,26.86,28.99,26.69,27.04,0.098,12.91,13.78,3,0.168,27.23,0.261,55.96,0.387,89.2,90.3,-0.06,0,1000,0,0
"2015-08-01 13:25:00",533,12.96,"2015-08-01 13:22:00",378.3,405.4,0,27.04,42.18,26.26,43.58,26.13,66.13,43.58,1.258,26.26,92.6,20.71,"NAN",6.473,0.708,3.171,0.708,3.171,12.36,6.783,-0.743,5.776,0,-0.743,5.776,-0.525,10.93,26.69,0,0,27.04,0,26.85,28.97,26.69,27.04,0.049,12.88,13.81,3,0.168,27.25,0.26,55.67,0.387,89.2,90.3,-0.06,0,1000,0,0
"2015-08-01 13:30:00",534,12.96,"2015-08-01 13:26:15",372,397.3,0,27.02,42.19,26.25,43.58,26.14,66.13,43.58,1.253,26.25,92.6,20.71,"NAN",6.469,0.706,3.17,0.706,3.17,12.3,6.783,-0.753,5.835,0,-0.753,5.835,-0.474,10.93,26.7,0,0,27.03,0,26.85,28.96,26.7,27.04,0.196,12.88,13.82,3,0.168,27.3,0.261,55.87,0.387,89.2,90.4,-0.059,0,1000,0,0
"2015-08-01 13:35:00",535,12.96,"2015-08-01 13:30:45",371.7,399.8,0,27.05,42.05,26.25,43.47,26.13,66.12,43.48,1.248,26.25,92.6,20.7,"NAN",6.474,0.701,3.169,0.701,3.169,12.33,6.783,-0.756,5.951,0,-0.756,5.951,-0.474,10.91,26.7,0,0,27.03,0,26.85,28.95,26.7,27.03,-0.147,12.84,13.86,3,0.168,27.26,0.261,55.96,0.387,89.2,90.3,-0.06,0,1000,0,0
"2015-08-01 13:40:00",536,12.96,"2015-08-01 13:40:00",375.7,396.8,0,27.05,42.02,26.25,43.32,26.14,66.13,43.33,1.25,26.25,92.6,20.7,"NAN",6.476,0.704,3.168,0.704,3.168,12.3,6.731,-0.749,6.055,0,-0.749,6.055,-0.474,10.91,26.7,0,0,27.03,0,26.85,28.94,26.7,27.03,0.196,12.78,13.92,3,0.168,27.28,0.26,55.71,0.387,89.2,90.3,-0.06,0,1000,0,0
"2015-08-01 13:45:00",537,12.96,"2015-08-01 13:44:00",373.2,396.6,0,27.04,41.99,26.27,43.32,26.12,66.12,43.32,1.266,26.27,92.5,20.7,"NAN",6.473,0.703,3.165,0.703,3.165,12.27,6.757,-0.749,6.125,0,-0.749,6.125,-0.461,10.95,26.7,0,0,27.04,0,26.85,28.93,26.7,27.03,0.049,12.8,13.91,3,0.168,27.26,0.26,55.67,0.387,89.2,90.4,-0.059,0,1000,0,0
"2015-08-01 13:50:00",538,12.96,"2015-08-01 13:48:45",374.1,394.4,0,27.06,41.86,26.28,43.17,26.1,66.1,43.18,1.274,26.27,92.5,20.71,"NAN",6.477,0.713,3.162,0.713,3.162,12.31,6.796,-0.727,6.18,0,-0.727,6.18,-0.461,10.82,26.7,0,0,27.05,0,26.85,28.92,26.7,27.04,0.196,12.75,13.95,6,0.168,27.3,0.26,55.71,0.387,89.2,90.5,-0.06,0,1000,0,0
"2015-08-01 13:55:00",539,12.96,"2015-08-01 13:51:00",370.7,401.3,0,27.05,41.86,26.29,43.1,26.14,66.13,43.11,1.291,26.29,92.5,20.71,"NAN",6.47,0.681,3.157,0.681,3.157,12.24,6.679,-0.782,6.2,0,-0.782,6.2,-0.461,10.84,26.7,0,0,27.05,0,26.85,28.91,26.7,27.04,0.196,12.74,13.96,3,0.167,27.2,0.26,55.6,0.387,89.2,90.5,-0.06,0,1000,0,0
"2015-08-01 14:00:00",540,12.96,"2015-08-01 13:58:00",371.5,396.3,0,27.08,41.76,26.3,43.11,26.14,66.13,43.1,1.295,26.3,92.5,20.7,"NAN",6.474,0.682,3.152,0.682,3.152,12.18,6.692,-0.775,6.227,0,-0.775,6.227,-0.409,10.84,26.71,0,0,27.05,0,26.85,28.9,26.71,27.05,-0.098,12.74,13.96,3,0.168,27.26,0.26,55.67,0.387,89.2,90.4,-0.06,0,1000,0,0
"2015-08-01 14:05:00",541,12.96,"2015-08-01 14:00:45",372.8,396.4,0,27.05,41.8,26.29,43.02,26.14,66.14,43.03,1.288,26.29,92.5,20.71,"NAN",6.475,0.672,3.147,0.672,3.147,12.21,6.705,-0.778,6.223,0,-0.778,6.223,-0.474,10.87,26.71,0,0,27.05,0,26.85,28.89,26.71,27.05,0.245,12.71,14,6,0.168,27.26,0.26,55.67,0.387,89.2,90.4,-0.06,0,1000,0,0
"2015-08-01 14:10:00",542,12.96,"2015-08-01 14:08:45",373.9,395.6,0,27.03,41.81,26.26,43.06,26.14,66.14,43.06,1.262,26.26,92.5,20.71,"NAN",6.487,0.688,3.141,0.688,3.141,12.22,6.705,-0.753,6.222,0,-0.753,6.222,-0.512,10.82,26.71,0,0,27.05,0,26.84,28.88,26.71,27.05,0.147,12.7,14.01,6,0.168,27.23,0.26,55.67,0.387,89.2,90.4,-0.06,0,1000,0,0
"2015-08-01 14:15:00",543,12.96,"2015-08-01 14:13:45",372.5,395.4,0,27.06,41.69,26.27,42.97,26.12,66.12,42.98,1.271,26.27,92.5,20.71,"NAN",6.485,0.684,3.133,0.684,3.133,12.24,6.718,-0.749,6.231,0,-0.749,6.231,-0.487,10.87,26.71,0,0,27.04,0,26.84,28.88,26.71,27.05,0.294,12.67,14.04,6,0.168,27.3,0.26,55.63,0.387,89.2,90.4,-0.06,0,1000,0,0
"2015-08-01 14:20:00",544,12.96,"2015-08-01 14:18:15",370.1,400.3,0,27.05,41.66,26.27,42.98,26.13,66.13,42.97,1.266,26.27,92.5,20.71,"NAN",6.492,0.675,3.126,0.675,3.126,12.18,6.615,-0.752,6.235,0,-0.752,6.235,-0.435,10.76,26.71,0,0,27.05,0,26.83,28.87,26.71,27.04,0.294,12.67,14.04,6,0.168,27.25,0.26,55.67,0.387,89.2,90.4,-0.06,0,1000,0,0
"2015-08-01 14:25:00",545,12.96,"2015-08-01 14:21:30",374.5,400.9,0,27.04,41.63,26.27,42.95,26.14,66.14,42.96,1.273,26.27,92.5,20.7,"NAN",6.487,0.68,3.119,0.68,3.119,12.24,6.731,-0.738,6.247,0,-0.738,6.247,-0.474,10.8,26.71,0,0,27.05,0,26.83,28.86,26.71,27.05,0.049,12.67,14.04,6,0.168,27.23,0.26,55.64,0.387,89.2,90.4,-0.06,0,1000,0,0
"2015-08-01 14:30:00",546,12.96,"2015-08-01 14:28:00",372.8,403,0,27.05,41.59,26.28,42.83,26.13,66.12,42.84,1.284,26.28,92.5,20.71,"NAN",6.486,0.671,3.112,0.671,3.112,12.18,6.757,-0.745,6.246,0,-0.745,6.246,-0.5,10.87,26.72,0,0,27.05,0,26.83,28.85,26.72,27.05,0.147,12.64,14.08,6,0.168,27.23,0.26,55.67,0.387,89.2,90.5,-0.06,0,1000,0,0
"2015-08-01 14:35:00",547,12.96,"2015-08-01 14:34:15",376.7,393.8,0,27.05,41.52,26.3,42.8,26.12,66.12,42.78,1.3,26.3,92.5,20.71,"NAN",6.492,0.66,3.104,0.66,3.104,12.26,6.692,-0.751,6.247,0,-0.751,6.247,-0.422,10.92,26.72,0,0,27.06,0,26.84,28.85,26.72,27.05,-0.049,12.63,14.09,6,0.168,27.28,0.26,55.6,0.387,89.2,90.5,-0.06,0,1000,0,0
"2015-08-01 14:40:00",548,12.96,"2015-08-01 14:36:45",374.1,396.5,0,27.07,41.43,26.29,42.72,26.13,66.14,42.73,1.292,26.29,92.5,20.71,"NAN",6.481,0.683,3.095,0.683,3.095,12.24,6.705,-0.697,6.265,0,-0.697,6.265,-0.487,10.78,26.72,0,0,27.05,0,26.83,28.84,26.72,27.05,0.294,12.6,14.12,6,0.168,27.3,0.26,55.71,0.387,89.2,90.7,-0.06,0,1000,0,0
"2015-08-01 14:45:00",549,12.96,"2015-08-01 14:45:00",372.8,396.8,0,27.09,41.36,26.3,42.67,26.12,66.13,42.67,1.295,26.3,92.5,20.71,"NAN",6.483,0.668,3.088,0.668,3.088,12.2,6.641,-0.724,6.268,0,-0.724,6.268,-0.525,10.76,26.72,0,0,27.05,0,26.84,28.83,26.72,27.05,0.245,12.58,14.14,6,0.168,27.23,0.26,55.65,0.387,89.2,90.7,-0.059,0,1000,0,0
"2015-08-01 14:50:00",550,12.96,"2015-08-01 14:48:00",375.1,399.8,0,27.03,41.46,26.31,42.64,26.12,66.12,42.64,1.308,26.31,92.5,20.71,"NAN",6.487,0.65,3.083,0.65,3.083,12.21,6.654,-0.742,6.257,0,-0.742,6.257,-0.448,10.82,26.72,0,0,27.05,0,26.84,28.83,26.72,27.05,0.245,12.59,14.14,6,0.168,27.23,0.26,55.65,0.387,89.3,90.7,-0.059,0,1000,0,0
"2015-08-01 14:55:00",551,12.96,"2015-08-01 14:51:45",379.2,398.5,0,27.05,41.38,26.31,42.48,26.11,66.11,42.5,1.31,26.31,92.5,20.71,"NAN",6.485,0.655,3.076,0.655,3.076,12.26,6.783,-0.721,6.277,0,-0.721,6.277,-0.538,10.82,26.73,0,0,27.05,0,26.83,28.82,26.73,27.05,0.196,12.53,14.19,6,0.167,27.2,0.26,55.67,0.387,89.3,90.7,-0.059,0,1000,0,0
"2015-08-01 15:00:00",552,12.96,"2015-08-01 14:55:30",376.8,401.4,0,27.05,41.32,26.3,42.57,26.13,66.12,42.55,1.305,26.3,92.5,20.71,"NAN",6.497,0.662,3.069,0.662,3.069,12.24,6.731,-0.709,6.276,0,-0.709,6.276,-0.487,10.87,26.73,0,0,27.04,0,26.82,28.82,26.73,27.05,0.147,12.55,14.18,6,0.168,27.22,0.26,55.69,0.387,89.3,90.9,-0.06,0,1000,0,0
"2015-08-01 15:05:00",553,12.96,"2015-08-01 15:03:15",376.6,404.8,0,27.04,41.32,26.28,42.55,26.13,66.13,42.56,7.284,26.28,92.4,20.71,"NAN",6.487,0.577,3.062,0.577,3.062,12.26,6.705,-0.837,6.262,0,-0.837,6.262,-0.435,10.88,26.73,0,0,27.04,0,26.82,28.81,26.73,27.04,-0.147,12.53,14.2,6,0.168,27.23,0.26,55.76,0.387,89.3,90.9,-0.059,0,7999,0,0
"2015-08-01 15:10:00",554,12.96,"2015-08-01 15:07:30",376.9,398.4,0,27.04,41.26,26.29,42.5,26.13,66.13,42.5,7.284,26.28,92.4,20.71,"NAN",6.496,0.582,3.055,0.582,3.055,12.2,6.692,-0.797,6.265,0,-0.797,6.265,-0.5,10.84,26.73,0,0,27.04,0,26.82,28.81,26.73,27.04,0.196,12.51,14.22,6,0.167,27.18,0.261,56.08,0.387,89.2,91,-0.06,0,7999,0,0
"2015-08-01 15:15:00",555,12.96,"2015-08-01 15:14:30",367.4,398.9,0,27.03,41.24,26.3,42.48,26.13,66.13,42.48,7.296,26.3,92.4,20.72,"NAN",6.488,0.616,3.047,0.616,3.047,12.24,6.718,-0.754,6.259,0,-0.754,6.259,-0.5,10.82,26.73,0,0,27.04,0,26.82,28.8,26.73,27.04,0.686,12.52,14.22,6,0.168,27.26,0.26,55.76,0.387,89.3,90.9,-0.059,0,7999,0,0
"2015-08-01 15:20:00",556,12.96,"2015-08-01 15:17:45",365.4,403.4,0,27.04,41.18,26.27,42.47,26.15,66.15,42.47,7.276,26.28,92.4,20.71,"NAN",6.495,0.605,3.04,0.605,3.04,12.21,6.692,-0.761,6.266,0,-0.761,6.266,-0.448,10.74,26.73,0,0,27.04,0,26.81,28.79,26.73,27.03,0,12.49,14.24,6,0.168,27.22,0.26,55.65,0.387,89.3,91,-0.06,0,7999,0,0
"2015-08-01 15:25:00",557,12.96,"2015-08-01 15:22:15",374,399.4,0,27.05,41.11,26.28,42.42,26.11,66.12,42.4,7.276,26.28,92.4,20.71,"NAN",6.493,0.601,3.032,0.601,3.032,12.22,6.718,-0.76,6.263,0,-0.76,6.263,-0.435,10.79,26.73,0,0,27.02,0,26.81,28.79,26.73,27.03,0.196,12.47,14.26,6,0.168,27.22,0.26,55.71,0.387,89.2,91,-0.06,0,7999,0,0
"2015-08-01 15:30:00",558,12.96,"2015-08-01 15:28:45",373.9,396.4,0,27.02,41.1,26.25,42.41,26.12,66.11,42.42,7.25,26.25,92.4,20.71,"NAN",6.488,0.622,3.023,0.622,3.023,12.21,6.654,-0.723,6.276,0,-0.723,6.276,-0.474,10.91,26.73,0,0,27.01,0,26.8,28.78,26.73,27.02,0.147,12.45,14.28,6,0.168,27.23,0.26,55.71,0.387,89.3,91,-0.06,0,7999,0,0
